cycle,session_index,session_id,start_utc,end_utc,start_epoch,end_epoch,offered_packets,sent_packets,failed_packets,returncode,accounting_ok,tcpreplay_duration_s,suricata_alerts,rf_reference_positive,provenance_tier,source_timestamp_correlated,min_alert_rf_delta_s,incident_key
8,0,E1_TEST_NORMAL_01,2026-09-21T12:16:06.095946Z,2026-09-21T12:16:35.794875Z,1789992966.095946,1789992995.794875,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_NORMAL_01
8,1,E1_TEST_NORMAL_02,2026-09-21T12:16:36.296594Z,2026-09-21T12:17:06.056864Z,1789992996.296594,1789993026.056864,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_NORMAL_02
8,2,E1_TEST_NORMAL_03,2026-09-21T12:17:06.558577Z,2026-09-21T12:17:36.592885Z,1789993026.558577,1789993056.592885,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_NORMAL_03
8,3,E1_TEST_SCAN_01,2026-09-21T12:17:37.096087Z,2026-09-21T12:17:37.817911Z,1789993057.096087,1789993057.817911,1729,1729,0,0,1,0.624935,0,845,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_SCAN_01
8,4,E1_TEST_SCAN_02,2026-09-21T12:17:38.321144Z,2026-09-21T12:17:38.963870Z,1789993058.321144,1789993058.963870,1715,1715,0,0,1,0.558724,0,837,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_SCAN_02
8,5,E1_TEST_SCAN_03,2026-09-21T12:17:39.468089Z,2026-09-21T12:17:41.107890Z,1789993059.468089,1789993061.107890,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_SCAN_03
8,6,E1_TEST_BRUTE_01,2026-09-21T12:17:41.613836Z,2026-09-21T12:17:52.895832Z,1789993061.613836,1789993072.895832,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_BRUTE_01
8,7,E1_TEST_BRUTE_02,2026-09-21T12:17:53.397009Z,2026-09-21T12:18:04.546065Z,1789993073.397009,1789993084.546065,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_BRUTE_02
8,8,E1_TEST_BRUTE_03,2026-09-21T12:18:05.048248Z,2026-09-21T12:18:16.212834Z,1789993085.048248,1789993096.212834,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_BRUTE_03
8,9,E1_TEST_DOS_01,2026-09-21T12:18:16.714923Z,2026-09-21T12:18:53.832037Z,1789993096.714923,1789993133.832037,2659023,2659023,0,0,1,37.02,8640,65537,HYBRID_CORRELATED,1,25.402013,E7:008:E1_TEST_DOS_01
8,10,E1_TEST_DOS_02,2026-09-21T12:19:00.026914Z,2026-09-21T12:19:36.997702Z,1789993140.026914,1789993176.997702,2648088,2648088,0,0,1,36.88,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:008:E1_TEST_DOS_02
8,11,E1_TEST_DOS_03,2026-09-21T12:19:54.469031Z,2026-09-21T12:20:31.269726Z,1789993194.469031,1789993231.269726,2600786,2600786,0,0,1,36.71,96306,65537,HYBRID_CORRELATED,1,0.0,E7:008:E1_TEST_DOS_03
8,12,E1_TEST_EXPLOIT_01,2026-09-21T12:20:56.329806Z,2026-09-21T12:21:10.417938Z,1789993256.329806,1789993270.417938,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_EXPLOIT_01
8,13,E1_TEST_EXPLOIT_02,2026-09-21T12:21:11.002697Z,2026-09-21T12:21:20.552130Z,1789993271.002697,1789993280.552130,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_EXPLOIT_02
8,14,E1_TEST_EXPLOIT_03,2026-09-21T12:21:21.122431Z,2026-09-21T12:33:34.901865Z,1789993281.122431,1789994014.901865,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:008:E1_TEST_EXPLOIT_03
9,0,E1_TEST_NORMAL_01,2026-09-21T12:33:35.856860Z,2026-09-21T12:34:05.566973Z,1789994015.856860,1789994045.566973,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_NORMAL_01
9,1,E1_TEST_NORMAL_02,2026-09-21T12:34:06.068762Z,2026-09-21T12:34:35.836858Z,1789994046.068762,1789994075.836858,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_NORMAL_02
9,2,E1_TEST_NORMAL_03,2026-09-21T12:34:36.339964Z,2026-09-21T12:35:06.335902Z,1789994076.339964,1789994106.335902,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_NORMAL_03
9,3,E1_TEST_SCAN_01,2026-09-21T12:35:06.837718Z,2026-09-21T12:35:07.544164Z,1789994106.837718,1789994107.544164,1729,1729,0,0,1,0.624548,0,845,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_SCAN_01
9,4,E1_TEST_SCAN_02,2026-09-21T12:35:08.047628Z,2026-09-21T12:35:08.686867Z,1789994108.047628,1789994108.686867,1715,1715,0,0,1,0.559006,0,837,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_SCAN_02
9,5,E1_TEST_SCAN_03,2026-09-21T12:35:09.192693Z,2026-09-21T12:35:10.820923Z,1789994109.192693,1789994110.820923,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_SCAN_03
9,6,E1_TEST_BRUTE_01,2026-09-21T12:35:11.324239Z,2026-09-21T12:35:22.614831Z,1789994111.324239,1789994122.614831,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_BRUTE_01
9,7,E1_TEST_BRUTE_02,2026-09-21T12:35:23.116097Z,2026-09-21T12:35:34.257829Z,1789994123.116097,1789994134.257829,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_BRUTE_02
9,8,E1_TEST_BRUTE_03,2026-09-21T12:35:34.759104Z,2026-09-21T12:35:45.912892Z,1789994134.759104,1789994145.912892,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_BRUTE_03
9,9,E1_TEST_DOS_01,2026-09-21T12:35:46.414094Z,2026-09-21T12:36:23.445267Z,1789994146.414094,1789994183.445267,2659023,2659023,0,0,1,36.94,8640,65537,HYBRID_CORRELATED,1,25.371389,E7:009:E1_TEST_DOS_01
9,10,E1_TEST_DOS_02,2026-09-21T12:36:29.610577Z,2026-09-21T12:37:06.653873Z,1789994189.610577,1789994226.653873,2648088,2648088,0,0,1,36.98,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:009:E1_TEST_DOS_02
9,11,E1_TEST_DOS_03,2026-09-21T12:37:24.093075Z,2026-09-21T12:38:00.965771Z,1789994244.093075,1789994280.965771,2600786,2600786,0,0,1,36.8,95806,65537,HYBRID_CORRELATED,1,0.0,E7:009:E1_TEST_DOS_03
9,12,E1_TEST_EXPLOIT_01,2026-09-21T12:38:25.968434Z,2026-09-21T12:38:40.089103Z,1789994305.968434,1789994320.089103,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_EXPLOIT_01
9,13,E1_TEST_EXPLOIT_02,2026-09-21T12:38:40.674989Z,2026-09-21T12:38:50.222962Z,1789994320.674989,1789994330.222962,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_EXPLOIT_02
9,14,E1_TEST_EXPLOIT_03,2026-09-21T12:38:50.797448Z,2026-09-21T12:51:04.578859Z,1789994330.797448,1789995064.578859,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:009:E1_TEST_EXPLOIT_03
10,0,E1_TEST_NORMAL_01,2026-09-21T12:51:05.537315Z,2026-09-21T12:51:35.255873Z,1789995065.537315,1789995095.255873,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_NORMAL_01
10,1,E1_TEST_NORMAL_02,2026-09-21T12:51:35.758011Z,2026-09-21T12:52:05.537891Z,1789995095.758011,1789995125.537891,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_NORMAL_02
10,2,E1_TEST_NORMAL_03,2026-09-21T12:52:06.039682Z,2026-09-21T12:52:36.056891Z,1789995126.039682,1789995156.056891,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_NORMAL_03
10,3,E1_TEST_SCAN_01,2026-09-21T12:52:36.558789Z,2026-09-21T12:52:37.260885Z,1789995156.558789,1789995157.260885,1729,1729,0,0,1,0.62483,0,845,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_SCAN_01
10,4,E1_TEST_SCAN_02,2026-09-21T12:52:37.764193Z,2026-09-21T12:52:38.401913Z,1789995157.764193,1789995158.401913,1715,1715,0,0,1,0.558843,0,837,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_SCAN_02
10,5,E1_TEST_SCAN_03,2026-09-21T12:52:38.905115Z,2026-09-21T12:52:40.522922Z,1789995158.905115,1789995160.522922,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_SCAN_03
10,6,E1_TEST_BRUTE_01,2026-09-21T12:52:41.026275Z,2026-09-21T12:52:52.303820Z,1789995161.026275,1789995172.303820,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_BRUTE_01
10,7,E1_TEST_BRUTE_02,2026-09-21T12:52:52.805040Z,2026-09-21T12:53:03.931854Z,1789995172.805040,1789995183.931854,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_BRUTE_02
10,8,E1_TEST_BRUTE_03,2026-09-21T12:53:04.433616Z,2026-09-21T12:53:15.619866Z,1789995184.433616,1789995195.619866,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_BRUTE_03
10,9,E1_TEST_DOS_01,2026-09-21T12:53:16.121538Z,2026-09-21T12:53:53.240701Z,1789995196.121538,1789995233.240701,2659023,2659023,0,0,1,37.02,8640,65537,HYBRID_CORRELATED,1,25.425,E7:010:E1_TEST_DOS_01
10,10,E1_TEST_DOS_02,2026-09-21T12:53:59.409687Z,2026-09-21T12:54:36.405445Z,1789995239.409687,1789995276.405445,2648088,2648088,0,0,1,36.89,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:010:E1_TEST_DOS_02
10,11,E1_TEST_DOS_03,2026-09-21T12:54:53.886687Z,2026-09-21T12:55:30.879602Z,1789995293.886687,1789995330.879602,2600786,2600786,0,0,1,36.88,96046,65537,HYBRID_CORRELATED,1,0.0,E7:010:E1_TEST_DOS_03
10,12,E1_TEST_EXPLOIT_01,2026-09-21T12:55:55.766000Z,2026-09-21T12:56:09.850949Z,1789995355.766000,1789995369.850949,23669,23666,3,0,1,14.03,0,2318,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_EXPLOIT_01
10,13,E1_TEST_EXPLOIT_02,2026-09-21T12:56:10.437661Z,2026-09-21T12:56:19.976001Z,1789995370.437661,1789995379.976001,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_EXPLOIT_02
10,14,E1_TEST_EXPLOIT_03,2026-09-21T12:56:20.546745Z,2026-09-21T13:08:34.313899Z,1789995380.546745,1789996114.313899,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:010:E1_TEST_EXPLOIT_03
11,0,E1_TEST_NORMAL_01,2026-09-21T13:08:35.278432Z,2026-09-21T13:09:04.969880Z,1789996115.278432,1789996144.969880,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_NORMAL_01
11,1,E1_TEST_NORMAL_02,2026-09-21T13:09:05.471614Z,2026-09-21T13:09:35.224903Z,1789996145.471614,1789996175.224903,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_NORMAL_02
11,2,E1_TEST_NORMAL_03,2026-09-21T13:09:35.727994Z,2026-09-21T13:10:05.750877Z,1789996175.727994,1789996205.750877,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_NORMAL_03
11,3,E1_TEST_SCAN_01,2026-09-21T13:10:06.252738Z,2026-09-21T13:10:06.945940Z,1789996206.252738,1789996206.945940,1729,1729,0,0,1,0.624769,0,845,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_SCAN_01
11,4,E1_TEST_SCAN_02,2026-09-21T13:10:07.449263Z,2026-09-21T13:10:08.075903Z,1789996207.449263,1789996208.075903,1715,1715,0,0,1,0.558949,0,837,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_SCAN_02
11,5,E1_TEST_SCAN_03,2026-09-21T13:10:08.580457Z,2026-09-21T13:10:10.215061Z,1789996208.580457,1789996210.215061,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_SCAN_03
11,6,E1_TEST_BRUTE_01,2026-09-21T13:10:10.718343Z,2026-09-21T13:10:22.003989Z,1789996210.718343,1789996222.003989,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_BRUTE_01
11,7,E1_TEST_BRUTE_02,2026-09-21T13:10:22.506148Z,2026-09-21T13:10:33.655980Z,1789996222.506148,1789996233.655980,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_BRUTE_02
11,8,E1_TEST_BRUTE_03,2026-09-21T13:10:34.158077Z,2026-09-21T13:10:45.326801Z,1789996234.158077,1789996245.326801,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_BRUTE_03
11,9,E1_TEST_DOS_01,2026-09-21T13:10:45.828995Z,2026-09-21T13:11:22.903791Z,1789996245.828995,1789996282.903791,2659023,2659023,0,0,1,36.99,8640,65537,HYBRID_CORRELATED,1,25.382163,E7:011:E1_TEST_DOS_01
11,10,E1_TEST_DOS_02,2026-09-21T13:11:29.078153Z,2026-09-21T13:12:06.050896Z,1789996289.078153,1789996326.050896,2648088,2648088,0,0,1,36.91,60800,65537,HYBRID_CORRELATED,1,0.0,E7:011:E1_TEST_DOS_02
11,11,E1_TEST_DOS_03,2026-09-21T13:12:23.476166Z,2026-09-21T13:13:00.324457Z,1789996343.476166,1789996380.324457,2600786,2600786,0,0,1,36.78,96152,65537,HYBRID_CORRELATED,1,0.0,E7:011:E1_TEST_DOS_03
11,12,E1_TEST_EXPLOIT_01,2026-09-21T13:13:25.402669Z,2026-09-21T13:13:39.511041Z,1789996405.402669,1789996419.511041,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_EXPLOIT_01
11,13,E1_TEST_EXPLOIT_02,2026-09-21T13:13:40.097760Z,2026-09-21T13:13:49.617069Z,1789996420.097760,1789996429.617069,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_EXPLOIT_02
11,14,E1_TEST_EXPLOIT_03,2026-09-21T13:13:50.186779Z,2026-09-21T13:26:03.976850Z,1789996430.186779,1789997163.976850,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:011:E1_TEST_EXPLOIT_03
12,0,E1_TEST_NORMAL_01,2026-09-21T13:26:04.934057Z,2026-09-21T13:26:34.643833Z,1789997164.934057,1789997194.643833,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_NORMAL_01
12,1,E1_TEST_NORMAL_02,2026-09-21T13:26:35.145494Z,2026-09-21T13:27:04.892902Z,1789997195.145494,1789997224.892902,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_NORMAL_02
12,2,E1_TEST_NORMAL_03,2026-09-21T13:27:05.394775Z,2026-09-21T13:27:35.408940Z,1789997225.394775,1789997255.408940,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_NORMAL_03
12,3,E1_TEST_SCAN_01,2026-09-21T13:27:35.910791Z,2026-09-21T13:27:36.628958Z,1789997255.910791,1789997256.628958,1729,1729,0,0,1,0.624748,0,845,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_SCAN_01
12,4,E1_TEST_SCAN_02,2026-09-21T13:27:37.134411Z,2026-09-21T13:27:37.788894Z,1789997257.134411,1789997257.788894,1715,1715,0,0,1,0.559226,0,837,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_SCAN_02
12,5,E1_TEST_SCAN_03,2026-09-21T13:27:38.292135Z,2026-09-21T13:27:39.939971Z,1789997258.292135,1789997259.939971,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_SCAN_03
12,6,E1_TEST_BRUTE_01,2026-09-21T13:27:40.444632Z,2026-09-21T13:27:51.735840Z,1789997260.444632,1789997271.735840,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_BRUTE_01
12,7,E1_TEST_BRUTE_02,2026-09-21T13:27:52.236955Z,2026-09-21T13:28:03.365905Z,1789997272.236955,1789997283.365905,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_BRUTE_02
12,8,E1_TEST_BRUTE_03,2026-09-21T13:28:03.867214Z,2026-09-21T13:28:15.062923Z,1789997283.867214,1789997295.062923,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_BRUTE_03
12,9,E1_TEST_DOS_01,2026-09-21T13:28:15.564473Z,2026-09-21T13:28:52.724078Z,1789997295.564473,1789997332.724078,2659023,2659023,0,0,1,37.05,8640,65537,HYBRID_CORRELATED,1,25.439295,E7:012:E1_TEST_DOS_01
12,10,E1_TEST_DOS_02,2026-09-21T13:28:58.932321Z,2026-09-21T13:29:35.991546Z,1789997338.932321,1789997375.991546,2648088,2648088,0,0,1,36.96,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:012:E1_TEST_DOS_02
12,11,E1_TEST_DOS_03,2026-09-21T13:29:53.456793Z,2026-09-21T13:30:30.201874Z,1789997393.456793,1789997430.201874,2600786,2600786,0,0,1,36.69,95806,65537,HYBRID_CORRELATED,1,0.0,E7:012:E1_TEST_DOS_03
12,12,E1_TEST_EXPLOIT_01,2026-09-21T13:30:55.164875Z,2026-09-21T13:31:09.282026Z,1789997455.164875,1789997469.282026,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_EXPLOIT_01
12,13,E1_TEST_EXPLOIT_02,2026-09-21T13:31:09.866257Z,2026-09-21T13:31:19.414158Z,1789997469.866257,1789997479.414158,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_EXPLOIT_02
12,14,E1_TEST_EXPLOIT_03,2026-09-21T13:31:19.984849Z,2026-09-21T13:43:33.768131Z,1789997479.984849,1789998213.768131,71525,71523,2,0,1,733.71,0,21,RF_ONLY_REVIEW,0,,E7:012:E1_TEST_EXPLOIT_03
13,0,E1_TEST_NORMAL_01,2026-09-21T13:43:34.713615Z,2026-09-21T13:44:04.455911Z,1789998214.713615,1789998244.455911,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_NORMAL_01
13,1,E1_TEST_NORMAL_02,2026-09-21T13:44:04.957704Z,2026-09-21T13:44:34.724906Z,1789998244.957704,1789998274.724906,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_NORMAL_02
13,2,E1_TEST_NORMAL_03,2026-09-21T13:44:35.226632Z,2026-09-21T13:45:05.242863Z,1789998275.226632,1789998305.242863,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_NORMAL_03
13,3,E1_TEST_SCAN_01,2026-09-21T13:45:05.744717Z,2026-09-21T13:45:06.452965Z,1789998305.744717,1789998306.452965,1729,1729,0,0,1,0.623965,0,845,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_SCAN_01
13,4,E1_TEST_SCAN_02,2026-09-21T13:45:06.958920Z,2026-09-21T13:45:07.571840Z,1789998306.958920,1789998307.571840,1715,1715,0,0,1,0.558404,0,837,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_SCAN_02
13,5,E1_TEST_SCAN_03,2026-09-21T13:45:08.075100Z,2026-09-21T13:45:09.700912Z,1789998308.075100,1789998309.700912,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_SCAN_03
13,6,E1_TEST_BRUTE_01,2026-09-21T13:45:10.204205Z,2026-09-21T13:45:21.481848Z,1789998310.204205,1789998321.481848,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_BRUTE_01
13,7,E1_TEST_BRUTE_02,2026-09-21T13:45:21.983030Z,2026-09-21T13:45:33.125128Z,1789998321.983030,1789998333.125128,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_BRUTE_02
13,8,E1_TEST_BRUTE_03,2026-09-21T13:45:33.627298Z,2026-09-21T13:45:44.791996Z,1789998333.627298,1789998344.791996,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_BRUTE_03
13,9,E1_TEST_DOS_01,2026-09-21T13:45:45.293200Z,2026-09-21T13:46:22.485025Z,1789998345.293200,1789998382.485025,2659023,2659023,0,0,1,37.11,8640,65537,HYBRID_CORRELATED,1,25.487675,E7:013:E1_TEST_DOS_01
13,10,E1_TEST_DOS_02,2026-09-21T13:46:28.679862Z,2026-09-21T13:47:05.707853Z,1789998388.679862,1789998425.707853,2648088,2648088,0,0,1,36.95,60710,65537,HYBRID_CORRELATED,1,0.0,E7:013:E1_TEST_DOS_02
13,11,E1_TEST_DOS_03,2026-09-21T13:47:23.162531Z,2026-09-21T13:48:00.016090Z,1789998443.162531,1789998480.016090,2600786,2600786,0,0,1,36.76,95966,65537,HYBRID_CORRELATED,1,0.0,E7:013:E1_TEST_DOS_03
13,12,E1_TEST_EXPLOIT_01,2026-09-21T13:48:24.971752Z,2026-09-21T13:48:39.080045Z,1789998504.971752,1789998519.080045,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_EXPLOIT_01
13,13,E1_TEST_EXPLOIT_02,2026-09-21T13:48:39.660912Z,2026-09-21T13:48:49.201133Z,1789998519.660912,1789998529.201133,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_EXPLOIT_02
13,14,E1_TEST_EXPLOIT_03,2026-09-21T13:48:49.770281Z,2026-09-21T14:01:03.554918Z,1789998529.770281,1789999263.554918,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:013:E1_TEST_EXPLOIT_03
14,0,E1_TEST_NORMAL_01,2026-09-21T14:01:04.511550Z,2026-09-21T14:01:34.189825Z,1789999264.511550,1789999294.189825,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_NORMAL_01
14,1,E1_TEST_NORMAL_02,2026-09-21T14:01:34.691612Z,2026-09-21T14:02:04.458917Z,1789999294.691612,1789999324.458917,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_NORMAL_02
14,2,E1_TEST_NORMAL_03,2026-09-21T14:02:04.962114Z,2026-09-21T14:02:34.978942Z,1789999324.962114,1789999354.978942,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_NORMAL_03
14,3,E1_TEST_SCAN_01,2026-09-21T14:02:35.480839Z,2026-09-21T14:02:36.174036Z,1789999355.480839,1789999356.174036,1729,1729,0,0,1,0.624578,0,845,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_SCAN_01
14,4,E1_TEST_SCAN_02,2026-09-21T14:02:36.679751Z,2026-09-21T14:02:37.305934Z,1789999356.679751,1789999357.305934,1715,1715,0,0,1,0.558871,0,837,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_SCAN_02
14,5,E1_TEST_SCAN_03,2026-09-21T14:02:37.811192Z,2026-09-21T14:02:39.429981Z,1789999357.811192,1789999359.429981,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_SCAN_03
14,6,E1_TEST_BRUTE_01,2026-09-21T14:02:39.933898Z,2026-09-21T14:02:51.214903Z,1789999359.933898,1789999371.214903,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_BRUTE_01
14,7,E1_TEST_BRUTE_02,2026-09-21T14:02:51.716197Z,2026-09-21T14:03:02.857013Z,1789999371.716197,1789999382.857013,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_BRUTE_02
14,8,E1_TEST_BRUTE_03,2026-09-21T14:03:03.358291Z,2026-09-21T14:03:14.548913Z,1789999383.358291,1789999394.548913,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_BRUTE_03
14,9,E1_TEST_DOS_01,2026-09-21T14:03:15.050099Z,2026-09-21T14:03:52.252638Z,1789999395.050099,1789999432.252638,2659023,2659023,0,0,1,37.12,8710,65537,HYBRID_CORRELATED,1,25.27188,E7:014:E1_TEST_DOS_01
14,10,E1_TEST_DOS_02,2026-09-21T14:03:58.464356Z,2026-09-21T14:04:35.531813Z,1789999438.464356,1789999475.531813,2648088,2648088,0,0,1,36.99,60990,65537,HYBRID_CORRELATED,1,1e-06,E7:014:E1_TEST_DOS_02
14,11,E1_TEST_DOS_03,2026-09-21T14:04:53.057159Z,2026-09-21T14:05:29.850658Z,1789999493.057159,1789999529.850658,2600786,2600786,0,0,1,36.71,96072,65537,HYBRID_CORRELATED,1,0.0,E7:014:E1_TEST_DOS_03
14,12,E1_TEST_EXPLOIT_01,2026-09-21T14:05:54.820958Z,2026-09-21T14:06:08.943063Z,1789999554.820958,1789999568.943063,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_EXPLOIT_01
14,13,E1_TEST_EXPLOIT_02,2026-09-21T14:06:09.526349Z,2026-09-21T14:06:19.064984Z,1789999569.526349,1789999579.064984,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_EXPLOIT_02
14,14,E1_TEST_EXPLOIT_03,2026-09-21T14:06:19.633953Z,2026-09-21T14:18:33.436817Z,1789999579.633953,1790000313.436817,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:014:E1_TEST_EXPLOIT_03
15,0,E1_TEST_NORMAL_01,2026-09-21T14:18:34.385443Z,2026-09-21T14:19:04.082888Z,1790000314.385443,1790000344.082888,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:015:E1_TEST_NORMAL_01
15,1,E1_TEST_NORMAL_02,2026-09-21T14:19:04.585912Z,2026-09-21T14:19:34.329880Z,1790000344.585912,1790000374.329880,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:015:E1_TEST_NORMAL_02
15,2,E1_TEST_NORMAL_03,2026-09-21T14:19:34.832970Z,2026-09-21T14:20:04.851933Z,1790000374.832970,1790000404.851933,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:015:E1_TEST_NORMAL_03
